flight_id,flight_number,flight_date,airline_code,aircraft_id,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,distance_km,passengers,status
3265,AC776,2025-12-11,AC,15,LHR,YYZ,2025-12-11 11:05:00,2025-12-11 11:04:00,2025-12-11 18:46:00,2025-12-11 18:55:00,-1,9,5707,220,À l'heure
3266,UA165,2025-12-11,UA,47,YYZ,ORD,2025-12-11 12:35:00,2025-12-11 13:28:00,2025-12-11 13:51:00,2025-12-11 14:39:00,53,48,701,144,Retardé
3267,AC616,2025-12-11,AC,4,YVR,YUL,2025-12-11 15:55:00,2025-12-11 16:17:00,2025-12-11 21:06:00,2025-12-11 21:33:00,22,27,3682,161,Retardé
3268,AC643,2025-12-11,AC,4,YYZ,YUL,2025-12-11 21:30:00,2025-12-11 21:28:00,2025-12-11 22:35:00,2025-12-11 22:35:00,-2,0,507,162,À l'heure
3269,AF479,2025-12-11,AF,60,YUL,CDG,2025-12-11 21:40:00,2025-12-11 21:41:00,2025-12-12 05:14:00,2025-12-12 05:04:00,1,-10,5523,206,À l'heure
3270,PD1972,2025-12-12,PD,30,YUL,YOW,2025-12-12 09:40:00,2025-12-12 09:38:00,2025-12-12 10:20:00,2025-12-12 10:08:00,-2,-12,151,62,À l'heure
3271,TS1989,2025-12-12,TS,33,CUN,YUL,2025-12-12 09:50:00,2025-12-12 09:53:00,2025-12-12 14:11:00,2025-12-12 14:08:00,3,-3,2970,160,À l'heure
3272,WS1262,2025-12-12,WS,20,YYC,YEG,2025-12-12 11:25:00,2025-12-12 11:25:00,2025-12-12 12:11:00,2025-12-12 12:19:00,0,8,244,142,À l'heure
3273,PD1268,2025-12-12,PD,31,YYZ,YOW,2025-12-12 12:35:00,2025-12-12 12:34:00,2025-12-12 13:32:00,2025-12-12 13:41:00,-1,9,363,72,À l'heure
3274,AC957,2025-12-12,AC,7,YYZ,YOW,2025-12-12 13:15:00,2025-12-12 15:05:00,2025-12-12 14:08:00,2025-12-12 16:05:00,110,117,363,120,Retardé
3275,WS1418,2025-12-12,WS,20,YUL,YVR,2025-12-12 13:45:00,2025-12-12 13:51:00,2025-12-12 18:50:00,2025-12-12 18:48:00,6,-2,3682,133,À l'heure
3276,PD1426,2025-12-12,PD,29,YUL,YYZ,2025-12-12 14:10:00,2025-12-12 14:07:00,2025-12-12 15:12:00,2025-12-12 14:57:00,-3,-15,507,51,À l'heure
3277,PD575,2025-12-12,PD,25,YUL,YYZ,2025-12-12 15:25:00,2025-12-12 15:42:00,2025-12-12 16:26:00,2025-12-12 16:46:00,17,20,507,121,Retardé
3278,DL1074,2025-12-12,DL,54,YUL,JFK,2025-12-12 19:00:00,2025-12-12 19:02:00,2025-12-12 20:08:00,2025-12-12 20:07:00,2,-1,537,189,À l'heure
3279,WS1373,2025-12-12,WS,18,YYC,YYZ,2025-12-12 20:15:00,2025-12-12 20:47:00,2025-12-13 00:05:00,2025-12-13 00:41:00,32,36,2689,149,Retardé
3280,DL1908,2025-12-12,DL,52,YVR,LAX,2025-12-12 21:00:00,2025-12-12 21:53:00,2025-12-12 23:34:00,2025-12-13 00:25:00,53,51,1741,175,Retardé
3281,AC1238,2025-12-12,AC,3,YVR,YYC,2025-12-12 21:25:00,2025-12-12 21:24:00,2025-12-12 22:43:00,2025-12-12 22:48:00,-1,5,687,147,À l'heure
3282,WS1908,2025-12-13,WS,19,YUL,YYC,2025-12-13 06:35:00,2025-12-13 06:57:00,2025-12-13 10:47:00,2025-12-13 11:10:00,22,23,3005,166,Retardé
3283,AC639,2025-12-13,AC,5,YUL,CUN,2025-12-13 10:40:00,2025-12-13 10:53:00,2025-12-13 14:57:00,2025-12-13 14:59:00,13,2,2970,177,À l'heure
3284,F81544,2025-12-13,F8,42,YUL,YVR,2025-12-13 12:15:00,2025-12-13 12:23:00,2025-12-13 17:19:00,2025-12-13 17:26:00,8,7,3682,113,À l'heure
3285,WS1299,2025-12-13,WS,19,YVR,YUL,2025-12-13 12:25:00,2025-12-13 12:45:00,2025-12-13 17:32:00,2025-12-13 17:39:00,20,7,3682,157,À l'heure
3286,PD182,2025-12-13,PD,26,YQB,YUL,2025-12-13 16:45:00,,2025-12-13 17:28:00,,,,233,,Annulé
3287,WS1274,2025-12-13,WS,19,YVR,YEG,2025-12-13 17:30:00,2025-12-13 17:51:00,2025-12-13 18:55:00,2025-12-13 19:21:00,21,26,809,137,Retardé
3288,UA1859,2025-12-13,UA,47,YUL,ORD,2025-12-13 18:45:00,2025-12-13 19:16:00,2025-12-13 20:44:00,2025-12-13 21:06:00,31,22,1201,150,Retardé
3289,AC1664,2025-12-13,AC,16,YUL,LHR,2025-12-13 19:05:00,2025-12-13 19:15:00,2025-12-14 02:03:00,2025-12-14 02:03:00,10,0,5215,223,À l'heure
3290,AC1091,2025-12-13,AC,9,YHZ,YUL,2025-12-13 20:40:00,2025-12-13 22:47:00,2025-12-13 22:04:00,2025-12-14 00:11:00,127,127,804,141,Retardé
3291,AF353,2025-12-13,AF,57,CDG,YUL,2025-12-13 21:15:00,2025-12-13 21:34:00,2025-12-14 04:36:00,2025-12-14 04:53:00,19,17,5523,262,Retardé
3292,WS303,2025-12-13,WS,19,YEG,YVR,2025-12-13 21:15:00,2025-12-13 22:06:00,2025-12-13 22:46:00,2025-12-13 23:39:00,51,53,809,132,Retardé
3293,F8454,2025-12-14,F8,40,YYZ,YVR,2025-12-14 06:25:00,,2025-12-14 11:11:00,,,,3346,,Annulé
3294,AC1397,2025-12-14,AC,7,LAX,YUL,2025-12-14 08:30:00,2025-12-14 08:31:00,2025-12-14 14:10:00,2025-12-14 14:04:00,1,-6,3973,131,À l'heure
3295,WS743,2025-12-14,WS,19,YUL,YYZ,2025-12-14 10:50:00,2025-12-14 10:50:00,2025-12-14 11:53:00,2025-12-14 11:52:00,0,-1,507,125,À l'heure
3296,AC335,2025-12-14,AC,7,YUL,YYZ,2025-12-14 11:15:00,2025-12-14 11:27:00,2025-12-14 12:17:00,2025-12-14 12:35:00,12,18,507,112,Retardé
3297,AC1364,2025-12-14,AC,5,JFK,YUL,2025-12-14 17:40:00,2025-12-14 18:01:00,2025-12-14 18:49:00,2025-12-14 19:08:00,21,19,537,179,Retardé
3298,AC882,2025-12-14,AC,8,YYZ,YYC,2025-12-14 18:55:00,2025-12-14 18:59:00,2025-12-14 22:56:00,2025-12-14 22:52:00,4,-4,2689,123,À l'heure
3299,AC1723,2025-12-14,AC,9,YOW,YYZ,2025-12-14 18:55:00,2025-12-14 19:13:00,2025-12-14 19:48:00,2025-12-14 20:03:00,18,15,363,161,À l'heure
3300,AC1159,2025-12-14,AC,1,YWG,YYZ,2025-12-14 19:00:00,2025-12-14 19:13:00,2025-12-14 21:24:00,2025-12-14 21:47:00,13,23,1504,105,Retardé
3301,AC390,2025-12-14,AC,9,YYZ,YYC,2025-12-14 19:35:00,2025-12-14 20:01:00,2025-12-14 23:28:00,2025-12-15 00:00:00,26,32,2689,159,Retardé
3302,WS1827,2025-12-15,WS,20,YYZ,YUL,2025-12-15 08:50:00,2025-12-15 09:03:00,2025-12-15 09:52:00,2025-12-15 10:06:00,13,14,507,115,À l'heure
3303,WS1834,2025-12-15,WS,20,YWG,YYC,2025-12-15 09:10:00,2025-12-15 09:17:00,2025-12-15 11:02:00,2025-12-15 10:57:00,7,-5,1191,143,À l'heure
3304,AC1825,2025-12-15,AC,16,LHR,YUL,2025-12-15 10:05:00,2025-12-15 10:09:00,2025-12-15 17:06:00,2025-12-15 16:56:00,4,-10,5215,218,À l'heure
3305,AC1258,2025-12-15,AC,6,YUL,YHZ,2025-12-15 10:55:00,2025-12-15 11:41:00,2025-12-15 12:24:00,2025-12-15 12:58:00,46,34,804,137,Retardé
3306,AC1980,2025-12-15,AC,3,JFK,YUL,2025-12-15 11:20:00,2025-12-15 11:14:00,2025-12-15 12:27:00,2025-12-15 12:10:00,-6,-17,537,157,À l'heure
3307,UA1536,2025-12-15,UA,47,ORD,YYZ,2025-12-15 15:45:00,2025-12-15 15:46:00,2025-12-15 17:09:00,2025-12-15 17:18:00,1,9,701,131,À l'heure
3308,PD103,2025-12-15,PD,30,YYZ,YHZ,2025-12-15 15:50:00,2025-12-15 15:53:00,2025-12-15 17:57:00,2025-12-15 18:03:00,3,6,1288,71,À l'heure
3309,WS676,2025-12-15,WS,19,YYC,YWG,2025-12-15 15:50:00,2025-12-15 16:04:00,2025-12-15 17:59:00,2025-12-15 18:01:00,14,2,1191,159,À l'heure
3310,WS1381,2025-12-15,WS,20,YYC,YVR,2025-12-15 18:30:00,2025-12-15 18:45:00,2025-12-15 19:56:00,2025-12-15 20:16:00,15,20,687,149,Retardé
3311,WS287,2025-12-15,WS,20,CUN,YUL,2025-12-15 20:15:00,2025-12-15 20:32:00,2025-12-16 00:26:00,2025-12-16 00:35:00,17,9,2970,110,À l'heure
3312,AF1431,2025-12-15,AF,57,YUL,CDG,2025-12-15 20:40:00,2025-12-15 20:39:00,2025-12-16 04:19:00,2025-12-16 04:10:00,-1,-9,5523,187,À l'heure
3313,AC837,2025-12-16,AC,10,YYZ,YUL,2025-12-16 06:05:00,2025-12-16 06:07:00,2025-12-16 07:05:00,2025-12-16 06:56:00,2,-9,507,164,À l'heure
3314,WS255,2025-12-16,WS,17,YEG,YYC,2025-12-16 06:15:00,2025-12-16 06:20:00,2025-12-16 07:10:00,2025-12-16 07:01:00,5,-9,244,121,À l'heure
3315,DL997,2025-12-16,DL,51,LAX,YVR,2025-12-16 08:50:00,2025-12-16 08:53:00,2025-12-16 11:34:00,2025-12-16 11:45:00,3,11,1741,97,À l'heure
3316,PD1960,2025-12-16,PD,25,YOW,YUL,2025-12-16 12:45:00,2025-12-16 12:41:00,2025-12-16 13:36:00,2025-12-16 13:36:00,-4,0,151,104,À l'heure
3317,TS732,2025-12-16,TS,35,YUL,CUN,2025-12-16 13:55:00,2025-12-16 14:00:00,2025-12-16 18:09:00,2025-12-16 18:02:00,5,-7,2970,129,À l'heure
3318,AC920,2025-12-16,AC,6,YYZ,YVR,2025-12-16 14:20:00,2025-12-16 14:31:00,2025-12-16 19:14:00,2025-12-16 19:28:00,11,14,3346,181,À l'heure
3319,UA1077,2025-12-16,UA,44,ORD,YUL,2025-12-16 14:45:00,2025-12-16 14:50:00,2025-12-16 16:40:00,2025-12-16 16:33:00,5,-7,1201,113,À l'heure
3320,PD1532,2025-12-16,PD,29,YYZ,YUL,2025-12-16 15:00:00,2025-12-16 15:03:00,2025-12-16 16:10:00,2025-12-16 16:01:00,3,-9,507,75,À l'heure
3321,AC956,2025-12-16,AC,10,YYC,YUL,2025-12-16 19:25:00,2025-12-16 19:27:00,2025-12-16 23:51:00,2025-12-16 23:54:00,2,3,3005,143,À l'heure
3322,AC1390,2025-12-17,AC,1,YYZ,YWG,2025-12-17 11:05:00,2025-12-17 11:02:00,2025-12-17 13:35:00,2025-12-17 13:25:00,-3,-10,1504,91,À l'heure
3323,AC1063,2025-12-17,AC,1,YUL,ORD,2025-12-17 13:25:00,2025-12-17 13:26:00,2025-12-17 15:23:00,2025-12-17 15:29:00,1,6,1201,121,À l'heure
3324,PD558,2025-12-17,PD,30,YQB,YUL,2025-12-17 13:45:00,2025-12-17 13:52:00,2025-12-17 14:24:00,2025-12-17 14:41:00,7,17,233,74,Retardé
3325,AC557,2025-12-17,AC,15,LHR,YUL,2025-12-17 15:05:00,2025-12-17 15:02:00,2025-12-17 22:15:00,2025-12-17 22:22:00,-3,7,5215,244,À l'heure
3326,AF1904,2025-12-17,AF,61,CDG,YUL,2025-12-17 17:30:00,2025-12-17 17:36:00,2025-12-18 00:51:00,2025-12-18 00:59:00,6,8,5523,195,À l'heure
3327,AC1588,2025-12-17,AC,12,YUL,LHR,2025-12-17 17:40:00,2025-12-17 17:40:00,2025-12-18 00:47:00,2025-12-18 00:48:00,0,1,5215,222,À l'heure
3328,TS705,2025-12-17,TS,32,YUL,CUN,2025-12-17 18:35:00,2025-12-17 18:39:00,2025-12-17 22:50:00,2025-12-17 22:41:00,4,-9,2970,125,À l'heure
3329,AC247,2025-12-18,AC,9,YVR,YEG,2025-12-18 07:25:00,2025-12-18 07:42:00,2025-12-18 09:04:00,2025-12-18 09:21:00,17,17,809,163,Retardé
3330,AC1485,2025-12-18,AC,9,LAX,YVR,2025-12-18 07:40:00,2025-12-18 07:39:00,2025-12-18 10:18:00,2025-12-18 10:13:00,-1,-5,1741,130,À l'heure
3331,AC1270,2025-12-18,AC,12,LHR,YYZ,2025-12-18 09:10:00,2025-12-18 09:04:00,2025-12-18 16:47:00,2025-12-18 16:39:00,-6,-8,5707,205,À l'heure
3332,WS671,2025-12-18,WS,19,YYC,YEG,2025-12-18 11:00:00,2025-12-18 11:11:00,2025-12-18 11:56:00,2025-12-18 12:00:00,11,4,244,130,À l'heure
3333,AC1342,2025-12-18,AC,3,YWG,YYZ,2025-12-18 12:00:00,2025-12-18 12:09:00,2025-12-18 14:34:00,2025-12-18 14:29:00,9,-5,1504,171,À l'heure
3334,UA1476,2025-12-18,UA,47,ORD,YYZ,2025-12-18 12:30:00,2025-12-18 12:34:00,2025-12-18 14:03:00,2025-12-18 14:02:00,4,-1,701,134,À l'heure
3335,PD1068,2025-12-18,PD,26,YUL,YHZ,2025-12-18 16:25:00,2025-12-18 16:53:00,2025-12-18 17:48:00,2025-12-18 18:18:00,28,30,804,90,Retardé
3336,WS1865,2025-12-18,WS,17,YYC,YYZ,2025-12-18 18:20:00,2025-12-18 18:47:00,2025-12-18 22:21:00,2025-12-18 22:39:00,27,18,2689,111,Retardé
3337,AC1232,2025-12-18,AC,2,JFK,YUL,2025-12-18 19:15:00,2025-12-18 19:17:00,2025-12-18 20:27:00,2025-12-18 20:19:00,2,-8,537,131,À l'heure
3338,PD1083,2025-12-19,PD,28,YUL,YYZ,2025-12-19 08:25:00,2025-12-19 08:29:00,2025-12-19 09:43:00,2025-12-19 09:44:00,4,1,507,114,À l'heure
3339,WS186,2025-12-19,WS,19,YYZ,YUL,2025-12-19 19:35:00,2025-12-19 19:46:00,2025-12-19 20:50:00,2025-12-19 20:55:00,11,5,507,114,À l'heure
3340,WS948,2025-12-19,WS,18,YUL,YYZ,2025-12-19 20:15:00,2025-12-19 20:59:00,2025-12-19 21:19:00,2025-12-19 22:13:00,44,54,507,165,Retardé
3341,AC919,2025-12-19,AC,9,YUL,JFK,2025-12-19 20:20:00,2025-12-20 01:32:00,2025-12-19 21:30:00,2025-12-20 02:32:00,312,302,537,111,Retardé
3342,WS1957,2025-12-20,WS,20,YUL,YVR,2025-12-20 06:25:00,2025-12-20 06:22:00,2025-12-20 11:40:00,2025-12-20 11:40:00,-3,0,3682,116,À l'heure
3343,UA1678,2025-12-20,UA,44,YYZ,ORD,2025-12-20 06:45:00,2025-12-20 06:49:00,2025-12-20 08:06:00,2025-12-20 08:06:00,4,0,701,156,À l'heure
3344,WS1182,2025-12-20,WS,19,YYZ,YUL,2025-12-20 07:10:00,2025-12-20 07:10:00,2025-12-20 08:10:00,2025-12-20 07:58:00,0,-12,507,115,À l'heure
3345,AC757,2025-12-20,AC,5,YOW,YYZ,2025-12-20 08:30:00,2025-12-20 08:32:00,2025-12-20 09:25:00,2025-12-20 09:18:00,2,-7,363,137,À l'heure
3346,WS1041,2025-12-20,WS,18,YVR,YYC,2025-12-20 08:50:00,2025-12-20 08:46:00,2025-12-20 10:08:00,2025-12-20 09:56:00,-4,-12,687,163,À l'heure
3347,TS1710,2025-12-20,TS,37,CDG,YUL,2025-12-20 10:45:00,2025-12-20 10:44:00,2025-12-20 18:22:00,2025-12-20 18:15:00,-1,-7,5523,216,À l'heure
3348,AC849,2025-12-20,AC,10,LAX,YUL,2025-12-20 11:20:00,2025-12-20 11:41:00,2025-12-20 17:00:00,2025-12-20 17:29:00,21,29,3973,160,Retardé
3349,F81012,2025-12-20,F8,40,YVR,YUL,2025-12-20 16:45:00,2025-12-20 16:42:00,2025-12-20 21:55:00,2025-12-20 21:58:00,-3,3,3682,159,À l'heure
3350,PD1260,2025-12-20,PD,31,YOW,YUL,2025-12-20 16:50:00,2025-12-20 16:51:00,2025-12-20 17:39:00,2025-12-20 17:44:00,1,5,151,75,À l'heure
3351,WS306,2025-12-20,WS,18,YYC,YWG,2025-12-20 16:50:00,2025-12-20 17:11:00,2025-12-20 18:44:00,2025-12-20 18:57:00,21,13,1191,149,À l'heure
3352,WS1455,2025-12-20,WS,20,YVR,YUL,2025-12-20 17:05:00,2025-12-20 17:31:00,2025-12-20 22:10:00,2025-12-20 22:28:00,26,18,3682,114,Retardé
3353,WS1232,2025-12-20,WS,19,YYZ,YHZ,2025-12-20 17:35:00,2025-12-20 17:48:00,2025-12-20 19:47:00,2025-12-20 19:59:00,13,12,1288,168,À l'heure
3354,UA1045,2025-12-20,UA,49,ORD,YUL,2025-12-20 20:00:00,2025-12-20 20:00:00,2025-12-20 22:03:00,2025-12-20 21:59:00,0,-4,1201,117,À l'heure
3355,TS256,2025-12-20,TS,34,CUN,YUL,2025-12-20 20:00:00,2025-12-20 20:10:00,2025-12-21 00:20:00,2025-12-21 00:19:00,10,-1,2970,153,À l'heure
3356,AC277,2025-12-20,AC,11,YUL,CDG,2025-12-20 20:25:00,2025-12-20 21:01:00,2025-12-21 04:04:00,2025-12-21 04:47:00,36,43,5523,203,Retardé
3357,PD647,2025-12-20,PD,30,YHZ,YYZ,2025-12-20 20:35:00,2025-12-20 20:43:00,2025-12-20 22:41:00,2025-12-20 22:53:00,8,12,1288,51,À l'heure
3358,AC1689,2025-12-20,AC,6,YVR,YYZ,2025-12-20 20:50:00,2025-12-20 20:49:00,2025-12-21 01:26:00,2025-12-21 01:18:00,-1,-8,3346,176,À l'heure
3359,AC967,2025-12-20,AC,5,YHZ,YUL,2025-12-20 20:55:00,2025-12-20 20:52:00,2025-12-20 22:31:00,2025-12-20 22:33:00,-3,2,804,172,À l'heure
3360,PD1964,2025-12-21,PD,26,YYZ,YOW,2025-12-21 08:10:00,2025-12-21 08:44:00,2025-12-21 09:01:00,2025-12-21 09:23:00,34,22,363,121,Retardé
3361,AC1119,2025-12-21,AC,6,YUL,YYC,2025-12-21 08:15:00,2025-12-21 08:20:00,2025-12-21 12:28:00,2025-12-21 12:41:00,5,13,3005,130,À l'heure
3362,AC977,2025-12-21,AC,5,YYZ,YYC,2025-12-21 10:20:00,2025-12-21 10:27:00,2025-12-21 14:19:00,2025-12-21 14:28:00,7,9,2689,179,À l'heure
3363,AC662,2025-12-21,AC,5,YVR,LAX,2025-12-21 10:50:00,2025-12-21 10:55:00,2025-12-21 13:42:00,2025-12-21 13:41:00,5,-1,1741,141,À l'heure
3364,AC284,2025-12-21,AC,4,YYC,YYZ,2025-12-21 11:45:00,2025-12-21 11:49:00,2025-12-21 15:47:00,2025-12-21 15:47:00,4,0,2689,149,À l'heure
3365,AC1907,2025-12-21,AC,8,YYZ,YVR,2025-12-21 12:30:00,2025-12-21 13:26:00,2025-12-21 17:06:00,2025-12-21 17:57:00,56,51,3346,134,Retardé
3366,AC852,2025-12-21,AC,2,YUL,YYZ,2025-12-21 15:40:00,2025-12-21 15:42:00,2025-12-21 16:58:00,2025-12-21 17:07:00,2,9,507,115,À l'heure
3367,DL1790,2025-12-21,DL,52,JFK,YUL,2025-12-21 18:25:00,2025-12-21 18:32:00,2025-12-21 19:37:00,2025-12-21 19:30:00,7,-7,537,148,À l'heure
3368,WS1909,2025-12-21,WS,20,YYZ,YUL,2025-12-21 18:50:00,2025-12-21 18:59:00,2025-12-21 20:05:00,2025-12-21 20:15:00,9,10,507,143,À l'heure
3369,F8556,2025-12-21,F8,41,YYZ,YVR,2025-12-21 19:10:00,2025-12-21 19:46:00,2025-12-21 23:58:00,2025-12-22 00:24:00,36,26,3346,151,Retardé
3370,WS882,2025-12-21,WS,20,YUL,YYZ,2025-12-21 20:20:00,2025-12-21 20:57:00,2025-12-21 21:29:00,2025-12-21 21:56:00,37,27,507,108,Retardé
3371,AC1555,2025-12-22,AC,1,YEG,YVR,2025-12-22 09:30:00,2025-12-22 09:36:00,2025-12-22 11:07:00,2025-12-22 11:09:00,6,2,809,107,À l'heure
3372,WS706,2025-12-22,WS,19,YVR,YYZ,2025-12-22 18:00:00,2025-12-22 18:49:00,2025-12-22 22:49:00,2025-12-22 23:43:00,49,54,3346,131,Retardé
3373,TS1720,2025-12-22,TS,36,YUL,CDG,2025-12-22 19:05:00,2025-12-22 19:05:00,2025-12-23 02:26:00,2025-12-23 02:29:00,0,3,5523,263,À l'heure
3374,PD693,2025-12-22,PD,28,YYZ,YUL,2025-12-22 20:45:00,2025-12-22 20:46:00,2025-12-22 22:00:00,2025-12-22 22:00:00,1,0,507,116,À l'heure
3375,F81212,2025-12-23,F8,39,YWG,YYC,2025-12-23 06:55:00,2025-12-23 07:12:00,2025-12-23 08:54:00,2025-12-23 09:08:00,17,14,1191,129,À l'heure
3376,F81303,2025-12-23,F8,39,YVR,YYC,2025-12-23 07:50:00,2025-12-23 08:10:00,2025-12-23 09:20:00,2025-12-23 09:33:00,20,13,687,130,À l'heure
3377,WS902,2025-12-23,WS,17,YYC,YVR,2025-12-23 08:30:00,2025-12-23 08:27:00,2025-12-23 09:45:00,2025-12-23 09:30:00,-3,-15,687,142,À l'heure
3378,PD1490,2025-12-23,PD,27,YUL,YOW,2025-12-23 10:50:00,2025-12-23 13:59:00,2025-12-23 11:26:00,2025-12-23 14:31:00,189,185,151,94,Retardé
3379,F81744,2025-12-23,F8,41,YYZ,YYC,2025-12-23 12:10:00,2025-12-23 12:31:00,2025-12-23 16:07:00,2025-12-23 16:26:00,21,19,2689,108,Retardé
3380,AC1579,2025-12-23,AC,9,YUL,YQB,2025-12-23 16:30:00,2025-12-23 17:22:00,2025-12-23 17:18:00,2025-12-23 18:09:00,52,51,233,123,Retardé
3381,PD1585,2025-12-23,PD,30,YYZ,YOW,2025-12-23 17:20:00,2025-12-23 18:13:00,2025-12-23 18:14:00,2025-12-23 19:01:00,53,47,363,49,Retardé
3382,AC606,2025-12-23,AC,5,YUL,LAX,2025-12-23 18:15:00,2025-12-23 18:14:00,2025-12-23 23:52:00,2025-12-23 23:49:00,-1,-3,3973,166,À l'heure
3383,WS1106,2025-12-23,WS,19,YEG,YYC,2025-12-23 19:20:00,2025-12-23 19:57:00,2025-12-23 20:18:00,2025-12-23 20:43:00,37,25,244,129,Retardé
3384,TS1440,2025-12-23,TS,34,CUN,YUL,2025-12-23 19:30:00,2025-12-23 19:45:00,2025-12-23 23:38:00,2025-12-24 00:03:00,15,25,2970,134,Retardé
3385,WS566,2025-12-23,WS,19,YYC,YUL,2025-12-23 19:40:00,2025-12-23 19:50:00,2025-12-23 23:52:00,2025-12-23 23:49:00,10,-3,3005,158,À l'heure
3386,AC1427,2025-12-23,AC,15,YYZ,LHR,2025-12-23 20:25:00,2025-12-23 21:08:00,2025-12-24 04:09:00,2025-12-24 04:41:00,43,32,5707,239,Retardé
3387,PD1258,2025-12-24,PD,26,YYZ,YOW,2025-12-24 06:05:00,2025-12-24 06:05:00,2025-12-24 06:55:00,2025-12-24 06:41:00,0,-14,363,88,À l'heure
3388,AC1488,2025-12-24,AC,10,YUL,LAX,2025-12-24 06:50:00,2025-12-24 06:54:00,2025-12-24 12:26:00,2025-12-24 12:18:00,4,-8,3973,137,À l'heure
3389,PD437,2025-12-24,PD,25,YUL,YQB,2025-12-24 08:05:00,2025-12-24 08:06:00,2025-12-24 08:53:00,2025-12-24 08:50:00,1,-3,233,87,À l'heure
3390,AC749,2025-12-24,AC,4,YUL,YYZ,2025-12-24 08:25:00,2025-12-24 09:06:00,2025-12-24 09:29:00,2025-12-24 10:05:00,41,36,507,155,Retardé
3391,AC1543,2025-12-24,AC,3,YHZ,YUL,2025-12-24 09:30:00,2025-12-24 10:07:00,2025-12-24 11:03:00,2025-12-24 11:36:00,37,33,804,177,Retardé
3392,PD1373,2025-12-24,PD,31,YYZ,YOW,2025-12-24 09:45:00,2025-12-24 09:47:00,2025-12-24 10:37:00,2025-12-24 10:32:00,2,-5,363,61,À l'heure
3393,UA155,2025-12-24,UA,43,YYZ,ORD,2025-12-24 11:25:00,2025-12-24 11:49:00,2025-12-24 12:56:00,2025-12-24 13:12:00,24,16,701,160,Retardé
3394,F81240,2025-12-24,F8,41,YYC,YVR,2025-12-24 13:40:00,2025-12-24 13:39:00,2025-12-24 15:07:00,2025-12-24 15:06:00,-1,-1,687,140,À l'heure
3395,F8137,2025-12-24,F8,42,YYZ,YYC,2025-12-24 14:40:00,2025-12-24 14:36:00,2025-12-24 18:35:00,2025-12-24 18:34:00,-4,-1,2689,164,À l'heure
3396,WS1950,2025-12-24,WS,17,YUL,YYC,2025-12-24 16:50:00,2025-12-24 16:52:00,2025-12-24 21:03:00,2025-12-24 20:51:00,2,-12,3005,155,À l'heure
3397,F81301,2025-12-24,F8,41,YWG,YYC,2025-12-24 18:05:00,2025-12-24 20:05:00,2025-12-24 20:08:00,2025-12-24 22:02:00,120,114,1191,119,Retardé
3398,AC1885,2025-12-24,AC,4,ORD,YUL,2025-12-24 19:15:00,2025-12-24 19:14:00,2025-12-24 21:15:00,2025-12-24 21:01:00,-1,-14,1201,137,À l'heure
3399,WS729,2025-12-24,WS,17,YEG,YYC,2025-12-24 21:00:00,2025-12-24 20:58:00,2025-12-24 21:41:00,2025-12-24 21:44:00,-2,3,244,111,À l'heure
3400,AC1980,2025-12-25,AC,1,YWG,YYZ,2025-12-25 08:35:00,2025-12-25 08:33:00,2025-12-25 10:52:00,2025-12-25 10:58:00,-2,6,1504,122,À l'heure
3401,AC577,2025-12-25,AC,3,YYZ,YYC,2025-12-25 10:15:00,2025-12-25 10:22:00,2025-12-25 14:16:00,2025-12-25 14:21:00,7,5,2689,122,À l'heure
3402,PD144,2025-12-25,PD,28,YOW,YUL,2025-12-25 14:45:00,2025-12-25 14:57:00,2025-12-25 15:29:00,2025-12-25 15:31:00,12,2,151,85,À l'heure
3403,AC944,2025-12-25,AC,10,YYZ,YUL,2025-12-25 17:10:00,2025-12-25 17:08:00,2025-12-25 18:11:00,2025-12-25 18:04:00,-2,-7,507,140,À l'heure
3404,AC1780,2025-12-25,AC,2,YYZ,YHZ,2025-12-25 20:35:00,2025-12-25 20:36:00,2025-12-25 22:37:00,2025-12-25 22:36:00,1,-1,1288,90,À l'heure
3405,AC340,2025-12-25,AC,2,YYZ,YVR,2025-12-25 21:55:00,2025-12-25 22:09:00,2025-12-26 02:32:00,2025-12-26 02:33:00,14,1,3346,87,À l'heure
3406,WS1004,2025-12-26,WS,18,YYZ,YUL,2025-12-26 06:45:00,2025-12-26 06:59:00,2025-12-26 07:52:00,2025-12-26 08:09:00,14,17,507,134,Retardé
3407,PD1389,2025-12-26,PD,25,YUL,YHZ,2025-12-26 06:45:00,2025-12-26 06:45:00,2025-12-26 08:15:00,2025-12-26 08:12:00,0,-3,804,89,À l'heure
3408,WS1350,2025-12-26,WS,18,YUL,YYZ,2025-12-26 08:10:00,2025-12-26 08:09:00,2025-12-26 09:10:00,2025-12-26 09:07:00,-1,-3,507,170,À l'heure
3409,PD594,2025-12-26,PD,30,YOW,YYZ,2025-12-26 08:35:00,2025-12-26 08:54:00,2025-12-26 09:42:00,2025-12-26 09:52:00,19,10,363,73,À l'heure
3410,WS858,2025-12-26,WS,19,YYZ,YVR,2025-12-26 10:35:00,2025-12-26 11:29:00,2025-12-26 15:11:00,2025-12-26 16:09:00,54,58,3346,125,Retardé
3411,WS989,2025-12-26,WS,19,YUL,CUN,2025-12-26 11:30:00,2025-12-26 11:46:00,2025-12-26 15:53:00,2025-12-26 16:06:00,16,13,2970,163,À l'heure
